block,cond_file,ready_msg,fdbk_msg,fdbk_cont_msg,pair,allowed,correct,state,position,num_reminder,lett_reminder,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trial_key_resp.keys,trial_key_resp.corr,trial_key_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.

There will be a cue at the bottom of the screen.","Good work! 

In this third and final part, number-letter pairs will appear on the top and bottom of the screen. ",Press SPACE for more instructions.,4M,dk,d,BottomLeft,"[-0.3, -0.25]", ,D = Consonant        K = Vowel,0,1,1,1,0,22,22,22,d,1,0.11340139999992971,,001,2019_Nov_19_1500,Number_Letter_Task,3.1.5,59.96052199235992,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.

There will be a cue at the bottom of the screen.","Good work! 

In this third and final part, number-letter pairs will appear on the top and bottom of the screen. ",Press SPACE for more instructions.,6K,dk,d,BottomRight,"[0.3, -0.25]", ,D = Consonant        K = Vowel,0,1,1,1,0,23,23,23,k,0,0.10026709999965533,,001,2019_Nov_19_1500,Number_Letter_Task,3.1.5,59.96052199235992,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.

There will be a cue at the bottom of the screen.","Good work! 

In this third and final part, number-letter pairs will appear on the top and bottom of the screen. ",Press SPACE for more instructions.,3A,dk,k,BottomLeft,"[-0.3, -0.25]", ,D = Consonant        K = Vowel,0,1,1,1,0,24,24,24,d,0,0.07941610000034416,,001,2019_Nov_19_1500,Number_Letter_Task,3.1.5,59.96052199235992,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.

There will be a cue at the bottom of the screen.","Good work! 

In this third and final part, number-letter pairs will appear on the top and bottom of the screen. ",Press SPACE for more instructions.,6G,dk,d,BottomRight,"[0.3, -0.25]", ,D = Consonant        K = Vowel,0,1,1,1,0,25,25,25,k,0,0.09942910000017946,,001,2019_Nov_19_1500,Number_Letter_Task,3.1.5,59.96052199235992,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.

There will be a cue at the bottom of the screen.","Good work! 

In this third and final part, number-letter pairs will appear on the top and bottom of the screen. ",Press SPACE for more instructions.,7G,dk,d,BottomLeft,"[-0.3, -0.25]", ,D = Consonant        K = Vowel,0,1,1,1,0,26,26,26,d,1,0.1108447999999953,,001,2019_Nov_19_1500,Number_Letter_Task,3.1.5,59.96052199235992,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.

There will be a cue at the bottom of the screen.","Good work! 

In this third and final part, number-letter pairs will appear on the top and bottom of the screen. ",Press SPACE for more instructions.,2I,dk,k,BottomRight,"[0.3, -0.25]", ,D = Consonant        K = Vowel,0,1,1,1,0,27,27,27,k,1,0.08946019999984856,,001,2019_Nov_19_1500,Number_Letter_Task,3.1.5,59.96052199235992,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.

There will be a cue at the bottom of the screen.","Good work! 

In this third and final part, number-letter pairs will appear on the top and bottom of the screen. ",Press SPACE for more instructions.,5I,dk,k,BottomLeft,"[-0.3, -0.25]", ,D = Consonant        K = Vowel,0,1,1,1,0,28,28,28,d,0,0.06898440000031769,,001,2019_Nov_19_1500,Number_Letter_Task,3.1.5,59.96052199235992,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.

There will be a cue at the bottom of the screen.","Good work! 

In this third and final part, number-letter pairs will appear on the top and bottom of the screen. ",Press SPACE for more instructions.,4R,dk,d,BottomRight,"[0.3, -0.25]", ,D = Consonant        K = Vowel,0,1,1,1,0,29,29,29,k,0,0.10481500000014421,,001,2019_Nov_19_1500,Number_Letter_Task,3.1.5,59.96052199235992,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.

There will be a cue at the bottom of the screen.","Good work! 

In this third and final part, number-letter pairs will appear on the top and bottom of the screen. ",Press SPACE for more instructions.,8U,dk,k,BottomLeft,"[-0.3, -0.25]", ,D = Consonant        K = Vowel,0,1,1,1,0,30,30,30,d,0,0.05951090000007753,,001,2019_Nov_19_1500,Number_Letter_Task,3.1.5,59.96052199235992,
2,NLT_Block_2.xlsx,"Respond by pressing…  
        D if the letter is a consonant. 
        K if the letter is a vowel.

Remember... 
        Consonants are G, K, M, and R.
        Vowels are A, E, I, and U.

There will be a cue at the bottom of the screen.","Good work! 

In this third and final part, number-letter pairs will appear on the top and bottom of the screen. ",Press SPACE for more instructions.,5A,dk,k,BottomRight,"[0.3, -0.25]", ,D = Consonant        K = Vowel,0,1,1,1,0,31,31,31,k,1,0.10454119999985778,,001,2019_Nov_19_1500,Number_Letter_Task,3.1.5,59.96052199235992,
